sentence,predicted,truth
"""Dismissing people who are worried about rest stops locating in their neighborhoods as ignorant bigots, as one homeless advocate has done, is counter-productive.""

Golly!  Who would ever do that?",0,1
Probably when it becomes a radical christian extremist event. 1 nut job does making empty threats not quite measure up to the millions of nutjobs killing people all over the globe. The radical Muslims are murdering people in dozens of nations aroung the world. Anyone with any intellectual honesty would not try and draw a comparison here.,0,1
"Christian or not, they did not murder in the name of God. They were certainly evil and radical extremist but were anti-government and many believe they were reacting to the Waco and Ruby Ridge incidents.

The Muslim radical extremists are doing their deeds in the name of God.",0,1
"OMG, you couldn't be more right (wing), the thot that we nearly voted in a woman for President who had some comparatively minor email issues absolutely terrifies me! just think of the cataclysmic horrors we avoided ...now that we'll have somebody infinitely worse than she could have ever been! 

meanwhile, Obama is handing over a national economy that now mirrors the strength of what Bill Clinton gave to dubya and will be succinctly trashed to death again by another vacuous, self absorbed, never right jerk who'll tragically take the unprecedented crown of Thief In Chief.",0,1
"Sharon
I didn't expect it in the printed edition but did on the on-line edition here, which by the way is now excellent.  See Jason I do give credit to the 'Langley Times' >sar, when it does something well. 

But Sharon, all I can say, again from my own observations, is that the South Whidbey Record is a little more liberal left leaning than the rest of the news papers in America.  I have mentioned bias by what I jokingly refer to as 'The Langley Times' concerning the South End for a long time.  The editor and their publisher don't seem to agree.  Well that's to be expected.  But I will pause to say factually that the Editor does think that I am a jerk.  Oh well, I think sometimes he needs to look at himself in the mirror. But enough child like complaining.SW

I, for one, appreciate your letter and appreciate SWR printing it.  Perhaps if enough readers feel like you and I do we can start getting a better well balanced paper.  They changed this site perhaps they can change the paper.",0,1
"""The coarseness of this election was, in part, a result of people being called ignorant, racist, nazi, etc. for questioning liberal orthodoxy.""

Wrong again, Larry. People were called ignorant for being ignorant, and spreading false information taken from alt right websites without ever considering fact checking before parroting. (They should be called alt wrong websites.)

People were called racist for making racist comments, which of course were simply considered anti PC remarks by the racists. That's the racist way of being PC, ironic as that is, and it kind of brings us back to the ignorance thing, again.

Calling someone a Nazi who has ideals that align perfectly with Nazi ideals is simply a reflection on that persons belief systems.

The remainder of your comment is too inane to even discuss, which once again brings us back to the whole ignorance thing, again, Larry.",0,1
The fraud-elect needs to face his accusers in a court of law and then kiss his fraud election good-bye.  Lock him up damn it!  If lock her up is good for Hillary it's good for Dump Trump.,0,1
"Democrats continue to cry over huge losses more than a week later.  Sore losers.  Poor Sports.  Sour grapes.  More sad, our Hawaii Congressional Delegation is now destined for broom closets in the basements of Capitol Hill, when spoils are divided and office spaces, staff and resources distributed.  At least Gabbard had the courage to speak out against the Clinton Inc. corruption.  But, vindictively, Clinton Inc. retaliated, kicked Gabbard off the DNC and refused to give Gabbard campaign money.  Now, Bernie Sanders could have beat Trump.  Such is the stupidity and arrogance of the entrenched elitists of the Democratic Party and their mindless minions whom embrace such tribalism.",0,1
"There was no fraudulent voting, only voter suppression in red states. Your comment is ignorant at best, malicious at worst.",0,1
"""Questions about what's between their legs""
As opposed to what, a vagina?",0,1
I do. These people should be wiped off the face of the earth.,0,1
Sore loser eh. Haaaaa,0,1
"It certainly appears U/O President Schill has a mental disconnect of sorts. 

Schill write: ""But like the majority of my predecessors, I am also deeply committed to the principle of free expression, both as embodied in the First Amendment and in the institution’s tradition of academic freedom. Let me ground this conversation in the unequivocal statement that the UO embraces free expression as one of its core principles.""

Where as of late, Schill signed on the ""Blackface"" letter condemning a U/O law professor which in effect says "" your first Amendment rights does not matter"". 

What the heck is wrong with Schill? Is he addicted to the Hillary two step syndrome? Or is he just another reminder of the many grim failures of philosophical liberal cohesiveness.... in other words... just plain stuck on stupid?",0,1
